"x"
-3,0041470051572
-3,00686775148324
-3,01439679883673
-3,0221434589407
-3,01854094230652
-3,02304245939451
-3,01859128564025
-3,00097423125268
-2,99645530542802
-2,98537192367649
-2,9963678462137
-3,00533931924623
-2,98763597120006
-2,9958899601563
-2,99024741935621
-2,99333350107429
-3,00893033427001
-2,99561735152282
0,0847153123022338
0,0891213808724786
0,0865796226789529
0,0837049444259799
0,0863862871026095
0,0849279379314545
0,0846749413912053
0,0890509409268694
0,0896819459260461
0,0884664600920385
0,0915972469051554
0,0853167295475368
0,0880566431310364
0,0949440925979931
0,0880485093138852
0,0892721048372759
0,0989900585642816
0,100801726902161
-0,000687519377432827
0,000426894980084621
0,000474937066903091
-0,00121295107212638
-0,00154745290323911
0,0025238044632032
0,000668165638021232
-0,00428097172251021
-0,00322316272441766
-0,00387324053630395
-0,00191049029969004
-0,00298815059869302
-0,00556215699177142
-0,00411573610631551
6,91313172373716e-05
-0,00346398274938238
0,000614551149114646
-0,0026115763963699
0,49812273077866
0,50254727486684
0,593648245657785
0,595393642632773
0,18596635720496
0,186549685456766
0,184064249490507
0,183787373867079
0,0860423064593931
0,0854798849711434
0,0845596793536201
0,0841124346191384
0,0834118972137202
0,0843639958205279
0,0837273858746687
0,0863281424042024
0,0890995355472996
0,0912660187341701
0,0899447386482567
0,0886936562204179
0,0905151828473767
0,0904768665869199
0,0911379437734488
0,0920105489017195
0,174046425977228
0,171403006478942
0,173695986730827
0,176395669258492
0,174511474890784
0,174709591224591
0,175982648462894
0,174536390621719
0,174134888305446
0,174209775647279
0,173758442263174
0,17627102644019
0,17455852459283
0,174683128756836
0,173225601712547
0,174398333917114
-0,00375453844267979
0,00509454973367951
0,0384232891305357
-9,23670511050373e-05
-9,23670511050373e-05
0,0382050634702084
0,0388998171556895
0,000139078179498272
0,000139078179498272
0,0391099954009059
0,184064249490507
-0,000560789626345683
0
0,172515388270586
0,18596635720496
0,000564872298604742
0
0,175387142903398
