"x"
0,545041427237397
0,419626892326497
0,563540629280497
0,507328015653957
0,308395304806684
0,29494389282786
0,661768073990989
0,94766185158007
0,433949828608069
0,728042737519808
0,510511503745487
1,1133546545494
0,511409405814357
0,649957581528171
0,496187596281815
0,690741673168379
0,512153021592118
0,551521771931863
0,370615586925652
0,595613939066449
0,101101804452468
0,11131530496296
0,0956381615347375
0,0980392897440741
0,145337860572501
0,0685969133908846
0,119533226285608
0,131067765225522
0,149247292968972
0,0755156674150804
0,0912493578566454
0,14502148914493
0,113568555560039
0,113964453163494
0,0653149420511564
0,0907484482731028
0,11206115545849
0,103936083431883
0,103785911363001
0,100307867115177
0,122632953674499
0,0254224028994266
0,000275423324318557
0,000491538954737763
0,000356597311831747
0,00113261386522831
0,000187807354527389
0,00111274032737485
0,000677803816661633
0,00438321295202315
0,000194456899452724
0,00539502709181389
0,000750906242275966
0,00897157324723258
0,00112046963986906
0,00188092679346324
0,000425293842342818
0,00140333759867926
0,00116669010718392
0,000376486873514016
0,000958161345649561
0,00131976663285603
0,000642174833376872
0,00139312201886932
0,00171757997166448
0,00256303990765259
0,00298411570339803
0,00159483597657729
0,00128720011600519
0,000932254666821782
0,00190829389197925
0,000543979096508442
0,000865404484116147
0,00212267918717323
0,00138519546123526
0,00175552234800583
0,000575367149338282
0,00107377080474595
0,000894578157068252
0,00330077251395232
0,00140483600730767
0,00233120358100544
0,000843151162626049
0,000631152300130032
0,000813205245893858
0,000734801330835785
0,000787940011915524
0,00097391239107929
0,000685866013433866
0,00121421042753976
0,000987418493558269
0,00135549040901
0,000731587543290052
0,00111885356621093
0,000908790840076963
0,0016010998946556
0,000885257200075312
0,000987811415473838
0,000822762686125102
0,00109654036862957
0,000951080211143567
0,000814649455201919
0,00073413137705448
0,000649642505817389
0,000843319474382388
0,000905598669801998
0,00103937198525069
0,00131715908376507
0,000990860864766918
0,00128217400086249
0,00106946268740465
0,0010111242895298
0,000879147333886924
0,000661310555969776
0,00107273608086163
0,000932998584360184
0,00105108727218746
0,00105720908189518
0,00074619744169574
0,000922375801730701
0,00124195507263463
0,00175386191990841
0,00116526638039056
0,00104371362477265
0,000297346757742777
0,00024345023681591
0,0121308554179005
0,0181137877010159
0,103449419937762
0,0151258349507306
0,000164611868116542
0,000108640439077207
0,000497357145283458
0,000322106449741057
0,000860444095131476
0,000647050400493876
0,000340718527564509
0,000536744057607855
0,00023267394295769
0,00242378561492631
0,00187336840373676
0,00617943316732725
0,00020839018470723
0,00648181677862539
0,000512568773779753
0,0193952732978428
0,000890759075000698
0,00137303803464309
0,000423626223375621
0,00196908952200452
0,00157884447544093
0,000436379246526158
0,000546253361299907
0,000795731264600117
0,00129710605879546
0,00246723444923577
0,00228239629893044
0,00320474208886252
0,00336052627202269
0,00278479213046215
0,00242817920119147
0,00200278475354916
0,00134000791687021
0,000732156559457045
0,00168898117728636
0,00217893185442926
0,00193592976726691
0,00251640943978794
0,000891193740665286
0,0013696685569083
0,00294574221555858
0,00690397109436938
0,00313610006448361
0,0023830293280882
0,0485234216716019
0,0724551508040635
4,21691905408865e-06
1,47508353277071e-06
1,47508353277071e-06
1,57198289629377e-06
3,41354291871362e-05
1,01141655529774e-05
1,01141655529774e-05
1,36404734365761e-05
0,000497357145283458
0,000526107351307088
0
0,000337060386493625
0,000164611868116542
0,000243958983369083
0
0,000106679986841028
