"x"
-2,97649471520573
-2,97370641903788
-2,97263102031324
-2,98419341529934
-2,96960915742522
-2,97592305707233
-2,98948951106411
-2,96931490156994
-2,98649261011341
-3,00352723210016
-2,98891959540537
-2,98837558830347
-2,99231117364034
-2,97773685412921
-2,99087363246438
-2,98998806615618
-2,97292049843968
-2,98432039383141
0,00270156503371323
0,00194782743676282
0,00290604994150041
0,00189397732890443
0,00217381226073246
6,98572318866887e-05
-0,000725715691935737
0,000303873383477596
-0,00341390426033126
-0,0034328889104747
-0,00193458633058469
-0,00536838995171939
-0,0034233249271302
-0,00276943380239359
-0,000783096700005345
-0,00275514122782122
0,000349295724695246
-0,0040336292714325
-0,0026345454030781
-0,00271878838826154
-0,0035470730458511
-0,00552392968473947
-0,00499751140716474
-0,00456274592665582
-0,00540983026613251
-0,00377569858065499
0,0026898298114099
0,00248706862827951
0,0024403868028216
0,00168035806302034
0,00189417383404368
0,00200408980805339
0,000786045473905058
0,00185106219960517
-0,00429453571370156
0,00235083003396865
0,501091870387319
0,497801830534453
0,596164851198322
0,60245727535408
0,185313000759329
0,188617235382785
0,186824999153775
0,185591046272651
0,0899074008413955
0,0903178041144891
0,0897622813552609
0,0890765611101052
0,0904058105459754
0,0886312112272547
0,0867656197012776
0,0904930649751465
0,0918004033563363
0,0902427438500804
0,091843082025716
0,0927125921908701
0,0898737405681967
0,0927932062638343
0,0908650943682428
0,0920428679576739
0,17313815020857
0,170426275342594
0,175215621146842
0,176491767178037
0,170492941298124
0,172360383498712
0,171556782933076
0,172716388100949
0,179818690433335
0,176998080557716
0,175761862586227
0,176071708130644
0,172701582370119
0,175744248855667
0,1771549424457
0,178659439396083
0,00218374077463726
-0,00439633893109324
0,039164469554193
0,000160814132157402
0,000160814132157402
0,038656821589229
0,038719605470645
-0,000162919080702471
-0,000162919080702471
0,0401623011393286
0,186824999153775
0,000863621361499749
0
0,174346864366491
0,185313000759329
-0,000599351424503722
0
0,177039283556268
