"x"
-3,01801962974495
-3,02456573369261
-3,01165590312393
-3,00974963792926
-3,00473995882351
-3,00398367629728
-3,01225978577476
-3,00054750974961
-2,98342569691099
-2,99737735900751
-2,9811726900258
-2,9722959842462
-2,99642388176364
-3,00375548147544
-2,97963588658176
-2,97952111736612
-3,00938627583732
-2,98455717954353
0,00149803472678467
-0,00514237583117896
-0,0028888914682248
-0,00133620328676257
0,00368851616755864
-0,0029927076056961
-0,00262961459732899
-0,00394192253926418
0,00387017184057424
0,00610008962883222
0,0062524317073149
0,00385822153914939
0,00674588148881952
0,00899593300368525
0,002480632630269
0,00513970160046359
-0,001365531968481
0,00504900961332312
-0,00340622910835083
0,000129029057845126
0,000710548402898028
0,000763625050977284
-0,000365834239983686
-0,00298590269063257
-0,00179363158991748
0,000548041430974708
0,000699804372934676
0,00216735262427376
-0,000478362737781776
-0,00318168862088252
0,00254167765090673
0,00161521902015461
0,00141948551260665
-0,00301877275807419
-0,00121272186836558
0,000275097347776087
0,497743773843037
0,501701077199494
0,604839581662598
0,628172077390382
0,186802598167074
0,185664564193475
0,185832801456748
0,184433783488212
0,088043721037681
0,0875109281326908
0,0891631265070241
0,0890935846530575
0,0894956042173637
0,0884580699068934
0,0891615114425725
0,089178911233438
0,0915158413473004
0,088225835747141
0,0909496323877268
0,0915537994075633
0,0898318580793026
0,0869640560465286
0,0906357736788136
0,0913008523985196
0,177493668604654
0,178511664852533
0,174891487322381
0,17461426955089
0,172560629762341
0,178835806357566
0,177028208342318
0,17194698743448
0,173243255333703
0,173164600573873
0,177070725453437
0,174588716688622
0,174112836068342
0,173025962365349
0,171278589357861
0,172101731670612
-0,00451245231392618
0,0034021543989887
0,0389958807899709
-0,000160010892523367
-0,000160010892523367
0,0383733939048291
0,0394674749121566
0,000114821045543418
0,000114821045543418
0,0389501900346962
0,185832801456748
-0,000668484944468188
0
0,173213450268172
0,186802598167074
0,000634182803273053
0
0,173845176120977
